Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
tmRNA-Website	Staph_aureu_N315		sequence	HG782213	
tmRNA-Website	Staph_aureu_N315		sequence	HG782214	
tmRNA-Website	Staph_aureu_N315		sequence	HG782215	
tmRNA-Website	Staph_aureu_N315		sequence	HG782216	
tmRNA-Website	Staph_aureu_N315		sequence	HG782217	
tmRNA-Website	Staph_aureu_N315		sequence	HG782218	
tmRNA-Website	Staph_aureu_N315		sequence	HG782219	
tmRNA-Website	Staph_aureu_N315		sequence	HG782220	
tmRNA-Website	Staph_aureu_N315		sequence	HG782221	
tmRNA-Website	Staph_aureu_N315		sequence	HG782222	
tmRNA-Website	Staph_aureu_N315		sequence	HG782223	
tmRNA-Website	Staph_aureu_N315		sequence	HG782224	
tmRNA-Website	Staph_aureu_N315		sequence	HG782225	
tmRNA-Website	Staph_aureu_N315		sequence	HG782226	
tmRNA-Website	Staph_aureu_N315		sequence	HG782227	
tmRNA-Website	Staph_aureu_N315		sequence	HG782228	
tmRNA-Website	Staph_aureu_N315		sequence	HG782229	
tmRNA-Website	Staph_aureu_N315		sequence	HG782230	
tmRNA-Website	Staph_aureu_N315		sequence	HG782231	
tmRNA-Website	Staph_aureu_N315		sequence	HG782232	
tmRNA-Website	Staph_aureu_N315		sequence	HG782233	
tmRNA-Website	Staph_aureu_RF122		sequence	HG526532	
tmRNA-Website	Staph_aureu_RF122		sequence	HG526533	
tmRNA-Website	Staph_aureu_RF122		sequence	HG526531	
tmRNA-Website	Staph_aureu_RF122		sequence	HG526534	
tmRNA-Website	Staph_aureu_RF122		sequence	HG526535	
tmRNA-Website	Staph_aureu_RF122		sequence	HG526536	
tmRNA-Website	Staph_aureu_RF122		sequence	HG526537	
tmRNA-Website	Staph_aureu_RF122		sequence	HG788392	
tmRNA-Website	Staph_aureu_RF122		sequence	HG788393	
tmRNA-Website	Staph_aureu_RF122		sequence	HG788394	
tmRNA-Website	Staph_aureu_RF122		sequence	HG788395	
tmRNA-Website	Staph_aureu_RF122		sequence	HG788396	
tmRNA-Website	Staph_aureu_RF122		sequence	HG788397	
tmRNA-Website	Staph_aureu_RF122		sequence	HG788398	
tmRNA-Website	Staph_aureu_ST398		sequence	HG520635	
tmRNA-Website	Staph_aureu_ST398		sequence	HG520634	
tmRNA-Website	Staph_aureu_ST398		sequence	HG782495	
tmRNA-Website	Staph_aureu_ST398		sequence	HG782496	
tmRNA-Website	Staph_aureu_ST398		sequence	HG782497	
tmRNA-Website	Staph_aureu_ST398		sequence	HG520639	
tmRNA-Website	Staph_aureu_ST398		sequence	HG782499	
tmRNA-Website	Staph_aureu_ST398		sequence	HG782500	
tmRNA-Website	Staph_aureu_ST398		sequence	HG520636	
tmRNA-Website	Staph_aureu_ST398		sequence	HG520637	
tmRNA-Website	Staph_aureu_ST398		sequence	HG520638	
tmRNA-Website	Staph_aureu_ST398		sequence	HG782498	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782403	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782404	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782405	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782388	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782389	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782390	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782391	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782392	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782393	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782402	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782401	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782400	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782399	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782398	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782397	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782396	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782395	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG782394	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520543	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520542	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520541	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520540	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520539	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520538	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520537	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520536	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520535	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520534	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520533	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520532	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520531	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520530	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520529	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520528	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520527	
tmRNA-Website	Staph_aureu_TCH130		sequence	HG520544	
tmRNA-Website	Staph_carno_TM300		sequence	HG782564	
tmRNA-Website	Staph_carno_TM300		sequence	HG520703	
tmRNA-Website	Staph_epide_20044		sequence	HG520603	
tmRNA-Website	Staph_epide_20044		sequence	HG782489	
tmRNA-Website	Staph_epide_20044		sequence	HG520605	
tmRNA-Website	Staph_epide_20044		sequence	HG520606	
tmRNA-Website	Staph_epide_20044		sequence	HG520607	
tmRNA-Website	Staph_epide_20044		sequence	HG520608	
tmRNA-Website	Staph_epide_20044		sequence	HG520609	
tmRNA-Website	Staph_epide_20044		sequence	HG520610	
tmRNA-Website	Staph_epide_20044		sequence	HG520611	
tmRNA-Website	Staph_epide_20044		sequence	HG520612	
tmRNA-Website	Staph_epide_20044		sequence	HG520613	
tmRNA-Website	Staph_epide_20044		sequence	HG520614	
tmRNA-Website	Staph_epide_20044		sequence	HG520615	
tmRNA-Website	Staph_epide_20044		sequence	HG520616	
tmRNA-Website	Staph_epide_20044		sequence	HG520617	
tmRNA-Website	Staph_epide_20044		sequence	HG520618	
tmRNA-Website	Staph_epide_20044		sequence	HG520619	
tmRNA-Website	Staph_epide_20044		sequence	HG520620	
tmRNA-Website	Staph_epide_20044		sequence	HG520621	
tmRNA-Website	Staph_epide_20044		sequence	HG520622	
tmRNA-Website	Staph_epide_20044		sequence	HG520623	
tmRNA-Website	Staph_epide_20044		sequence	HG520624	
tmRNA-Website	Staph_epide_20044		sequence	HG520625	
tmRNA-Website	Staph_epide_20044		sequence	HG520626	
tmRNA-Website	Staph_epide_20044		sequence	HG520627	
tmRNA-Website	Staph_epide_20044		sequence	HG520628	
tmRNA-Website	Staph_epide_20044		sequence	HG782464	
tmRNA-Website	Staph_epide_20044		sequence	HG782465	
tmRNA-Website	Staph_epide_20044		sequence	HG782466	
tmRNA-Website	Staph_epide_20044		sequence	HG782467	
tmRNA-Website	Staph_epide_20044		sequence	HG782468	
tmRNA-Website	Staph_epide_20044		sequence	HG782469	
tmRNA-Website	Staph_epide_20044		sequence	HG782470	
tmRNA-Website	Staph_epide_20044		sequence	HG782471	
tmRNA-Website	Staph_epide_20044		sequence	HG782472	
tmRNA-Website	Staph_epide_20044		sequence	HG782473	
tmRNA-Website	Staph_epide_20044		sequence	HG782474	
tmRNA-Website	Staph_epide_20044		sequence	HG782475	
tmRNA-Website	Staph_epide_20044		sequence	HG782476	
tmRNA-Website	Staph_epide_20044		sequence	HG782477	
tmRNA-Website	Staph_epide_20044		sequence	HG782478	
tmRNA-Website	Staph_epide_20044		sequence	HG782479	
tmRNA-Website	Staph_epide_20044		sequence	HG782480	
tmRNA-Website	Staph_epide_20044		sequence	HG782481	
tmRNA-Website	Staph_epide_20044		sequence	HG782482	
tmRNA-Website	Staph_epide_20044		sequence	HG782483	
tmRNA-Website	Staph_epide_20044		sequence	HG782484	
tmRNA-Website	Staph_epide_20044		sequence	HG782485	
tmRNA-Website	Staph_epide_20044		sequence	HG782486	
tmRNA-Website	Staph_epide_20044		sequence	HG782487	
tmRNA-Website	Staph_epide_20044		sequence	HG782488	
tmRNA-Website	Staph_epide_20044		sequence	HG520604	
tmRNA-Website	Staph_epide_SR1		sequence	HG520561	
tmRNA-Website	Staph_epide_SR1		sequence	HG520562	
tmRNA-Website	Staph_epide_SR1		sequence	HG520563	
tmRNA-Website	Staph_epide_SR1		sequence	HG520564	
tmRNA-Website	Staph_epide_SR1		sequence	HG520565	
tmRNA-Website	Staph_epide_SR1		sequence	HG520566	
tmRNA-Website	Staph_epide_SR1		sequence	HG520567	
tmRNA-Website	Staph_epide_SR1		sequence	HG520568	
tmRNA-Website	Staph_epide_SR1		sequence	HG520569	
tmRNA-Website	Staph_epide_SR1		sequence	HG520570	
tmRNA-Website	Staph_epide_SR1		sequence	HG520571	
tmRNA-Website	Staph_epide_SR1		sequence	HG520572	
tmRNA-Website	Staph_epide_SR1		sequence	HG520573	
tmRNA-Website	Staph_epide_SR1		sequence	HG520574	
tmRNA-Website	Staph_epide_SR1		sequence	HG520575	
tmRNA-Website	Staph_epide_SR1		sequence	HG520576	
tmRNA-Website	Staph_epide_SR1		sequence	HG520577	
tmRNA-Website	Staph_epide_SR1		sequence	HG520578	
tmRNA-Website	Staph_epide_SR1		sequence	HG520579	
tmRNA-Website	Staph_epide_SR1		sequence	HG520592	
tmRNA-Website	Staph_epide_SR1		sequence	HG520593	
tmRNA-Website	Staph_epide_SR1		sequence	HG520594	
tmRNA-Website	Staph_epide_SR1		sequence	HG520595	
tmRNA-Website	Staph_epide_SR1		sequence	HG520596	
tmRNA-Website	Staph_epide_SR1		sequence	HG520597	
tmRNA-Website	Staph_epide_SR1		sequence	HG520598	
tmRNA-Website	Staph_epide_SR1		sequence	HG520553	
tmRNA-Website	Staph_epide_SR1		sequence	HG520554	
tmRNA-Website	Staph_epide_SR1		sequence	HG520555	
tmRNA-Website	Staph_epide_SR1		sequence	HG520556	
tmRNA-Website	Staph_epide_SR1		sequence	HG520557	
tmRNA-Website	Staph_epide_SR1		sequence	HG520558	
tmRNA-Website	Staph_epide_SR1		sequence	HG520559	
tmRNA-Website	Staph_epide_SR1		sequence	HG520560	
tmRNA-Website	Staph_epide_SR1		sequence	HG782414	
tmRNA-Website	Staph_epide_SR1		sequence	HG782415	
tmRNA-Website	Staph_epide_SR1		sequence	HG782429	
tmRNA-Website	Staph_epide_SR1		sequence	HG782430	
tmRNA-Website	Staph_epide_SR1		sequence	HG782431	
tmRNA-Website	Staph_epide_SR1		sequence	HG782432	
tmRNA-Website	Staph_epide_SR1		sequence	HG782433	
tmRNA-Website	Staph_epide_SR1		sequence	HG782434	
tmRNA-Website	Staph_epide_SR1		sequence	HG782435	
tmRNA-Website	Staph_epide_SR1		sequence	HG782436	
tmRNA-Website	Staph_epide_SR1		sequence	HG782437	
tmRNA-Website	Staph_epide_SR1		sequence	HG782438	
tmRNA-Website	Staph_epide_SR1		sequence	HG782439	
tmRNA-Website	Staph_epide_SR1		sequence	HG782440	
tmRNA-Website	Staph_epide_SR1		sequence	HG782441	
tmRNA-Website	Staph_epide_SR1		sequence	HG782442	
tmRNA-Website	Staph_epide_SR1		sequence	HG782443	
tmRNA-Website	Staph_epide_SR1		sequence	HG782444	
tmRNA-Website	Staph_epide_SR1		sequence	HG782445	
tmRNA-Website	Staph_epide_SR1		sequence	HG782446	
tmRNA-Website	Staph_epide_SR1		sequence	HG782447	
tmRNA-Website	Staph_epide_SR1		sequence	HG782448	
tmRNA-Website	Staph_epide_SR1		sequence	HG520580	
tmRNA-Website	Staph_epide_SR1		sequence	HG520581	
tmRNA-Website	Staph_epide_SR1		sequence	HG520582	
tmRNA-Website	Staph_epide_SR1		sequence	HG520583	
tmRNA-Website	Staph_epide_SR1		sequence	HG520584	
tmRNA-Website	Staph_epide_SR1		sequence	HG520585	
tmRNA-Website	Staph_epide_SR1		sequence	HG520586	
tmRNA-Website	Staph_epide_SR1		sequence	HG520587	
tmRNA-Website	Staph_epide_SR1		sequence	HG520588	
tmRNA-Website	Staph_epide_SR1		sequence	HG520589	
tmRNA-Website	Staph_epide_SR1		sequence	HG520590	
tmRNA-Website	Staph_epide_SR1		sequence	HG520591	
tmRNA-Website	Staph_epide_SR1		sequence	HG782416	
tmRNA-Website	Staph_epide_SR1		sequence	HG782417	
tmRNA-Website	Staph_epide_SR1		sequence	HG782418	
tmRNA-Website	Staph_epide_SR1		sequence	HG782419	
tmRNA-Website	Staph_epide_SR1		sequence	HG782420	
tmRNA-Website	Staph_epide_SR1		sequence	HG782421	
tmRNA-Website	Staph_epide_SR1		sequence	HG782422	
tmRNA-Website	Staph_epide_SR1		sequence	HG782423	
tmRNA-Website	Staph_epide_SR1		sequence	HG782424	
tmRNA-Website	Staph_epide_SR1		sequence	HG782425	
tmRNA-Website	Staph_epide_SR1		sequence	HG782426	
tmRNA-Website	Staph_epide_SR1		sequence	HG782427	
tmRNA-Website	Staph_epide_SR1		sequence	HG782428	
tmRNA-Website	Staph_epide_SR1		sequence	HG782449	
tmRNA-Website	Staph_epide_SR1		sequence	HG782450	
tmRNA-Website	Staph_epide_SR1		sequence	HG782451	
tmRNA-Website	Staph_epide_SR1		sequence	HG782452	
tmRNA-Website	Staph_epide_SR1		sequence	HG782453	
tmRNA-Website	Staph_epide_SR1		sequence	HG782454	
tmRNA-Website	Staph_epide_SR1		sequence	HG782455	
tmRNA-Website	Staph_epide_SR1		sequence	HG782456	
tmRNA-Website	Staph_epide_SR1		sequence	HG782457	
tmRNA-Website	Staph_epide_SR1		sequence	HG782458	
tmRNA-Website	Staph_epide_SR1		sequence	HG782459	
tmRNA-Website	Staph_haemo_JCSC14		sequence	HG788435	
tmRNA-Website	Staph_haemo_JCSC14		sequence	HG526574	
tmRNA-Website	Staph_lugdu_HKU090		sequence	HG520602	
tmRNA-Website	Staph_lugdu_HKU090		sequence	HG782461	
tmRNA-Website	Staph_lugdu_HKU090		sequence	HG520599	
tmRNA-Website	Staph_lugdu_HKU090		sequence	HG520600	
tmRNA-Website	Staph_lugdu_HKU090		sequence	HG782460	
tmRNA-Website	Staph_lugdu_HKU090		sequence	HG520601	
tmRNA-Website	Staph_lugdu_HKU090		sequence	HG782463	
tmRNA-Website	Staph_lugdu_HKU090		sequence	HG782462	
tmRNA-Website	Staph_pseud_ED99		sequence	HG520632	
tmRNA-Website	Staph_pseud_ED99		sequence	HG782492	
tmRNA-Website	Staph_pseud_ED99		sequence	HG782493	
tmRNA-Website	Staph_pseud_ED99		sequence	HG520631	
tmRNA-Website	Staph_pseud_HKU100		sequence	HG782491	
tmRNA-Website	Staph_pseud_HKU100		sequence	HG520630	
tmRNA-Website	Staph_sapro_15305		sequence	HG526575	
tmRNA-Website	Staph_sapro_15305		sequence	HG788436	
tmRNA-Website	Staph_sapro_ADN12		sequence	HG528794	
tmRNA-Website	Staph_sapro_ADN12		sequence	HG790057	
tmRNA-Website	Staph_xylos_DSM202		sequence	HG790058	
tmRNA-Website	Staph_xylos_DSM202		sequence	HG528795	
tmRNA-Website	Stark_novel_506		sequence	HG790146	
tmRNA-Website	Stark_novel_506		sequence	HG518838	
tmRNA-Website	Stark_novel_506		sequence	HG790147	
tmRNA-Website	Steno_malto_D457		sequence	HG788717	
tmRNA-Website	Steno_malto_D457		sequence	HG526856	
tmRNA-Website	Steno_malto_JV3		sequence	HG788723	
tmRNA-Website	Steno_malto_JV3		sequence	HG788724	
tmRNA-Website	Steno_malto_JV3		sequence	HG526862	
tmRNA-Website	Steno_malto_JV3		sequence	HG526863	
tmRNA-Website	Steno_malto_K279a		sequence	HG788722	
tmRNA-Website	Steno_malto_K279a		sequence	HG788721	
tmRNA-Website	Steno_malto_K279a		sequence	HG788720	
tmRNA-Website	Steno_malto_K279a		sequence	HG788719	
tmRNA-Website	Steno_malto_K279a		sequence	HG788718	
tmRNA-Website	Steno_malto_K279a		sequence	HG526858	
tmRNA-Website	Steno_malto_K279a		sequence	HG526859	
tmRNA-Website	Steno_malto_K279a		sequence	HG526857	
tmRNA-Website	Steno_malto_K279a		sequence	HG526861	
tmRNA-Website	Steno_malto_K279a		sequence	HG526860	
tmRNA-Website	Steno_malto_R5513		sequence	HG526852	
tmRNA-Website	Steno_malto_R5513		sequence	HG526853	
tmRNA-Website	Steno_malto_R5513		sequence	HG526854	
tmRNA-Website	Steno_malto_R5513		sequence	HG788714	
tmRNA-Website	Steno_malto_R5513		sequence	HG788715	
tmRNA-Website	Steno_malto_R5513		sequence	HG788713	
tmRNA-Website	Steno_malto_R5513		sequence	HG526855	
tmRNA-Website	Steno_malto_R5513		sequence	HG788716	
tmRNA-Website	Stigm_auran_DW431		sequence	HG525586	
tmRNA-Website	Stigm_auran_DW431		sequence	HG787448	
tmRNA-Website	Stigm_auran_DW431		sequence	HG787447	
tmRNA-Website	Stigm_auran_DW431		sequence	HG525587	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527707	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527708	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527709	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527710	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527711	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527712	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527713	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527714	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527715	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527716	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527717	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527718	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527719	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527720	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527721	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527722	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527723	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527724	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527725	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527726	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527727	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527728	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527743	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527744	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527745	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527746	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527747	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527748	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527749	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527750	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527751	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527752	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527753	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527754	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527755	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527756	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527757	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527758	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527632	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527633	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527634	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527635	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527636	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527637	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527638	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527639	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527640	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527641	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527642	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527643	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527644	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527645	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527646	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527647	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527648	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527649	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527650	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527651	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527652	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527653	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527654	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527655	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527656	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527657	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527658	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527659	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527660	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527661	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527662	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527663	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527664	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527665	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527666	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527667	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527679	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527680	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527681	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527682	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527683	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527684	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527685	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527686	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527687	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527688	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527689	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527690	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527691	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527692	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527693	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527694	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527695	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527696	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527697	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527698	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527699	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527700	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527701	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527702	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527703	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527704	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527705	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527706	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789525	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789526	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789527	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789528	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789578	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789579	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789580	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789581	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789582	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789583	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789584	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789585	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789586	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789587	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789588	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789589	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789590	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789591	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789592	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527612	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527613	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527614	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527615	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527616	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527617	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527668	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527669	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527670	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527671	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527672	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527673	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527674	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527675	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527676	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527677	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527678	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527729	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527730	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527731	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527732	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527733	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527734	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527735	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527736	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527737	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527738	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527739	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527740	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527741	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527742	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527618	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527619	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527620	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527621	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527622	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527623	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527624	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527625	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527626	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527627	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527628	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527629	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527630	
tmRNA-Website	Strep_agala_2603VR		sequence	HG527631	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789552	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789553	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789554	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789555	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789556	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789557	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789558	
tmRNA-Website	Strep_agala_2603VR		sequence	HG789559	
